Date,Open,High,Low,Close,Volume,CloseLag1,CloseLag2,CloseLag3,HML,HMLLag1,HMLLag2,HMLLag3,OMC,OMCLag1,OMCLag2,OMCLag3,VolumeLag1,VolumeLag2,VolumeLag3,CloseEMA2,CloseEMA4,CloseEMA8,LogReturn,Target
2021-06-14T04:00:00.000000+0000,124.927,125.665,124.308,125.605,22550000.0,124.954,125.335,123.834,1.356,1.427,1.454,0.878,-0.678,0.546,-1.371,0.403,25240000.0,31234000.0,20126000.0,124.611,123.725,122.208,0.005201391161035106,1
2021-06-15T04:00:00.000000+0000,125.774,126.112,124.906,125.288,22182000.0,125.605,124.954,125.335,1.206,1.356,1.427,1.454,0.486,-0.678,0.546,-1.371,22550000.0,25240000.0,31234000.0,125.108,124.275,122.749,-0.002527952275561681,0
2021-06-16T04:00:00.000000+0000,125.501,125.776,123.416,124.954,26316000.0,125.288,125.605,124.954,2.36,1.206,1.356,1.427,0.548,0.486,-0.678,0.546,22182000.0,22550000.0,25240000.0,125.198,124.572,123.153,-0.002673438885473467,0
2021-06-17T04:00:00.000000+0000,124.781,126.445,124.773,125.624,25756000.0,124.954,125.288,125.605,1.672,2.36,1.206,1.356,-0.843,0.548,0.486,-0.678,26316000.0,22182000.0,22550000.0,125.076,124.684,123.439,0.005351774526537472,1
2021-06-18T04:00:00.000000+0000,124.963,125.642,123.867,124.826,53306000.0,125.624,124.954,125.288,1.775,1.672,2.36,1.206,0.137,-0.843,0.548,0.486,25756000.0,26316000.0,22182000.0,125.35,124.959,123.787,-0.006378682285624139,0
2021-06-21T04:00:00.000000+0000,124.997,126.286,124.395,125.708,26256000.0,124.826,125.624,124.954,1.891,1.775,1.672,2.36,-0.711,0.137,-0.843,0.548,53306000.0,25756000.0,26316000.0,125.088,124.92,123.952,0.007043110861140453,1
2021-06-22T04:00:00.000000+0000,125.703,126.518,125.282,126.249,20984000.0,125.708,124.826,125.624,1.236,1.891,1.775,1.672,-0.546,-0.711,0.137,-0.843,26256000.0,53306000.0,25756000.0,125.398,125.151,124.232,0.0042965763911360245,1
2021-06-23T04:00:00.000000+0000,125.802,127.041,125.506,125.714,19694000.0,126.249,125.708,124.826,1.535,1.236,1.891,1.775,0.088,-0.546,-0.711,0.137,20984000.0,26256000.0,53306000.0,125.823,125.472,124.553,-0.004245172002907545,0
2021-06-24T04:00:00.000000+0000,126.303,126.782,126.21,126.53,18934000.0,125.714,126.249,125.708,0.572,1.535,1.236,1.891,-0.227,0.088,-0.546,-0.711,19694000.0,20984000.0,26256000.0,125.769,125.543,124.737,0.006467117531186731,1
2021-06-25T04:00:00.000000+0000,126.207,126.752,125.697,126.245,33484000.0,126.53,125.714,126.249,1.055,0.572,1.535,1.236,-0.038,-0.227,0.088,-0.546,18934000.0,19694000.0,20984000.0,126.149,125.832,125.023,-0.002257298466180033,0
2021-06-28T04:00:00.000000+0000,126.25,126.585,125.229,126.07,28110000.0,126.245,126.53,125.714,1.355,1.055,0.572,1.535,0.179,-0.038,-0.227,0.088,33484000.0,18934000.0,19694000.0,126.197,125.953,125.217,-0.0013828872369659846,0
2021-06-29T04:00:00.000000+0000,126.023,126.25,124.696,125.274,20950000.0,126.07,126.245,126.53,1.554,1.355,1.055,0.572,0.75,0.179,-0.038,-0.227,28110000.0,33484000.0,18934000.0,126.134,125.987,125.353,-0.006336198091208124,0
2021-06-30T04:00:00.000000+0000,124.911,125.057,124.02,124.576,24006000.0,125.274,126.07,126.245,1.036,1.554,1.355,1.055,0.336,0.75,0.179,-0.038,20950000.0,28110000.0,33484000.0,125.704,125.778,125.34,-0.005590114279520014,0
2021-07-01T04:00:00.000000+0000,124.112,125.715,124.112,125.622,17120000.0,124.576,125.274,126.07,1.603,1.036,1.554,1.355,-1.51,0.336,0.75,0.179,24006000.0,20950000.0,28110000.0,125.14,125.426,125.219,0.008363688067072361,1
2021-07-02T04:00:00.000000+0000,126.09,128.087,126.02,127.958,21160000.0,125.622,124.576,125.274,2.067,1.603,1.036,1.554,-1.868,-1.51,0.336,0.75,17120000.0,24006000.0,20950000.0,125.381,125.483,125.283,0.018429477543396702,1
2021-07-06T04:00:00.000000+0000,128.685,129.117,127.65,129.004,21350000.0,127.958,125.622,124.576,1.467,2.067,1.603,1.036,-0.32,-1.868,-1.51,0.336,21160000.0,17120000.0,24006000.0,126.67,126.208,125.708,0.008139686641743015,1
2021-07-07T04:00:00.000000+0000,129.571,129.868,128.993,129.309,16680000.0,129.004,127.958,125.622,0.875,1.467,2.067,1.603,0.262,-0.32,-1.868,-1.51,21350000.0,21160000.0,17120000.0,127.837,127.027,126.233,0.0023590572919872073,1
2021-07-08T04:00:00.000000+0000,127.492,129.264,127.283,128.414,19780000.0,129.309,129.004,127.958,1.981,0.875,1.467,2.067,-0.922,0.262,-0.32,-1.868,16680000.0,21350000.0,21160000.0,128.573,127.695,126.722,-0.006946816784502931,0
2021-07-09T04:00:00.000000+0000,128.183,129.082,128.182,128.809,15106000.0,128.414,129.309,129.004,0.901,1.981,0.875,1.467,-0.626,-0.922,0.262,-0.32,19780000.0,16680000.0,21350000.0,128.493,127.906,126.991,0.003072255533634636,1
2021-07-12T04:00:00.000000+0000,129.066,129.997,128.834,129.792,16944000.0,128.809,128.414,129.309,1.163,0.901,1.981,0.875,-0.726,-0.626,-0.922,0.262,15106000.0,19780000.0,16680000.0,128.651,128.17,127.28,0.0076076784624133035,1
2021-07-13T04:00:00.000000+0000,130.108,131.262,129.865,130.22,16618000.0,129.792,128.809,128.414,1.397,1.163,0.901,1.981,-0.112,-0.726,-0.626,-0.922,16944000.0,15106000.0,19780000.0,129.222,128.645,127.68,0.0032918640055762992,1
2021-07-14T04:00:00.000000+0000,131.122,132.21,131.119,131.302,17912000.0,130.22,129.792,128.809,1.092,1.397,1.163,0.901,-0.18,-0.112,-0.726,-0.626,16618000.0,16944000.0,15106000.0,129.721,129.107,128.084,0.00827129208495669,1
2021-07-15T04:00:00.000000+0000,131.717,131.812,129.826,130.491,16586000.0,131.302,130.22,129.792,1.985,1.092,1.397,1.163,1.226,-0.18,-0.112,-0.726,17912000.0,16618000.0,16944000.0,130.512,129.75,128.596,-0.0061970756219146,0
2021-07-16T04:00:00.000000+0000,130.863,131.402,130.048,131.066,14856000.0,130.491,131.302,130.22,1.353,1.985,1.092,1.397,-0.203,1.226,-0.18,-0.112,16586000.0,17912000.0,16618000.0,130.501,129.967,128.898,0.004401276591406897,1
2021-07-19T04:00:00.000000+0000,130.38,130.471,127.777,128.49,25710000.0,131.066,130.491,131.302,2.694,1.353,1.985,1.092,1.89,-0.203,1.226,-0.18,14856000.0,16586000.0,17912000.0,130.784,130.289,129.243,-0.019851559929975886,0
2021-07-20T04:00:00.000000+0000,129.236,131.221,128.425,130.327,19084000.0,128.49,131.066,130.491,2.796,2.694,1.353,1.985,-1.091,1.89,-0.203,1.226,25710000.0,14856000.0,16586000.0,129.637,129.762,129.123,0.014192688520339176,1
2021-07-21T04:00:00.000000+0000,130.014,131.834,129.83,131.817,14742000.0,130.327,128.49,131.066,2.004,2.796,2.694,1.353,-1.803,-1.091,1.89,-0.203,19084000.0,25710000.0,14856000.0,129.982,129.927,129.315,0.011368901599199436,1
2021-07-22T04:00:00.000000+0000,131.866,132.716,131.618,132.541,13608000.0,131.817,130.327,128.49,1.098,2.004,2.796,2.694,-0.675,-1.803,-1.091,1.89,14742000.0,19084000.0,25710000.0,130.899,130.481,129.713,0.0054751258017541726,1
2021-07-23T04:00:00.000000+0000,134.461,137.988,133.905,137.002,26378000.0,132.541,131.817,130.327,4.084,1.098,2.004,2.796,-2.541,-0.675,-1.803,-1.091,13608000.0,14742000.0,19084000.0,131.72,131.084,130.163,0.03310334167304601,1
2021-07-26T04:00:00.000000+0000,137.433,138.887,136.838,138.819,23052000.0,137.002,132.541,131.817,2.05,4.084,1.098,2.004,-1.386,-2.541,-0.675,-1.803,26378000.0,13608000.0,14742000.0,134.361,132.817,131.251,0.01318050307181464,1
2021-07-27T04:00:00.000000+0000,139.184,139.184,134.302,135.988,42164000.0,138.819,137.002,132.541,4.882,2.05,4.084,1.098,3.196,-1.386,-2.541,-0.675,23052000.0,26378000.0,13608000.0,136.59,134.575,132.455,-0.020605529186870707,0
2021-07-28T04:00:00.000000+0000,137.743,138.851,135.544,135.576,54688000.0,135.988,138.819,137.002,3.306,4.882,2.05,4.084,2.168,3.196,-1.386,-2.541,42164000.0,23052000.0,26378000.0,136.289,134.989,133.017,-0.003038232387190171,0
2021-07-29T04:00:00.000000+0000,135.575,136.341,135.334,135.734,19284000.0,135.576,135.988,138.819,1.008,3.306,4.882,2.05,-0.159,2.168,3.196,-1.386,54688000.0,42164000.0,23052000.0,135.932,135.161,133.424,0.0011650950226896597,1
2021-07-30T04:00:00.000000+0000,134.71,134.969,134.018,134.422,23954000.0,135.734,135.576,135.988,0.951,1.008,3.306,4.882,0.288,-0.159,2.168,3.196,19284000.0,54688000.0,42164000.0,135.833,135.329,133.792,-0.009710709865319717,0
2021-08-02T04:00:00.000000+0000,134.684,135.217,133.874,135.186,20140000.0,134.422,135.734,135.576,1.343,0.951,1.008,3.306,-0.502,0.288,-0.159,2.168,23954000.0,19284000.0,54688000.0,135.128,135.063,133.892,0.005667220913629349,1
2021-08-03T04:00:00.000000+0000,135.196,135.53,133.391,135.475,19064000.0,135.186,134.422,135.734,2.139,1.343,0.951,1.008,-0.278,-0.502,0.288,-0.159,20140000.0,23954000.0,19284000.0,135.157,135.099,134.098,0.002133835724800876,1
2021-08-04T04:00:00.000000+0000,135.444,135.731,134.615,135.225,16528000.0,135.475,135.186,134.422,1.116,2.139,1.343,0.951,0.22,-0.278,-0.502,0.288,19064000.0,20140000.0,23954000.0,135.316,135.209,134.317,-0.0018470675677789755,0
2021-08-05T04:00:00.000000+0000,135.225,136.141,134.799,136.131,11866000.0,135.225,135.475,135.186,1.342,1.116,2.139,1.343,-0.906,0.22,-0.278,-0.502,16528000.0,19064000.0,20140000.0,135.27,135.214,134.461,0.006678441294333031,1
2021-08-06T04:00:00.000000+0000,135.49,136.27,135.243,136.226,13560000.0,136.131,135.225,135.475,1.027,1.342,1.116,2.139,-0.737,-0.906,0.22,-0.278,11866000.0,16528000.0,19064000.0,135.701,135.482,134.727,0.0007006479515128905,1
2021-08-09T04:00:00.000000+0000,136.14,137.504,135.623,137.187,12374000.0,136.226,136.131,135.225,1.882,1.027,1.342,1.116,-1.047,-0.737,-0.906,0.22,13560000.0,11866000.0,16528000.0,135.963,135.7,134.965,0.007024547842586566,1
2021-08-10T04:00:00.000000+0000,137.264,137.733,136.416,137.28,16034000.0,137.187,136.226,136.131,1.317,1.882,1.027,1.342,-0.017,-1.047,-0.737,-0.906,12374000.0,13560000.0,11866000.0,136.575,136.136,135.319,0.0006845876488654087,1
2021-08-11T04:00:00.000000+0000,137.466,138.027,136.538,136.876,15204000.0,137.28,137.187,136.226,1.489,1.317,1.882,1.027,0.59,-0.017,-1.047,-0.737,16034000.0,12374000.0,13560000.0,136.928,136.471,135.631,-0.002951617293943718,0
2021-08-12T04:00:00.000000+0000,136.899,137.6,135.971,137.572,14646000.0,136.876,137.28,137.187,1.629,1.489,1.317,1.882,-0.673,0.59,-0.017,-1.047,15204000.0,16034000.0,12374000.0,136.902,136.59,135.829,0.005071009743699125,1
2021-08-13T04:00:00.000000+0000,137.54,137.855,137.19,137.588,12580000.0,137.572,136.876,137.28,0.665,1.629,1.489,1.317,-0.048,-0.673,0.59,-0.017,14646000.0,15204000.0,16034000.0,137.237,136.877,136.106,0.00011933756574411029,1
2021-08-16T04:00:00.000000+0000,137.185,138.169,135.361,138.095,18040000.0,137.588,137.572,136.876,2.808,0.665,1.629,1.489,-0.911,-0.048,-0.673,0.59,12580000.0,14646000.0,15204000.0,137.412,137.085,136.342,0.0036780542153168733,1
2021-08-17T04:00:00.000000+0000,137.374,137.899,135.979,136.489,21272000.0,138.095,137.588,137.572,1.92,2.808,0.665,1.629,0.885,-0.911,-0.048,-0.673,18040000.0,12580000.0,14646000.0,137.754,137.381,136.621,-0.011697500894793648,0
2021-08-18T04:00:00.000000+0000,136.305,137.477,135.615,135.763,14934000.0,136.489,138.095,137.588,1.862,1.92,2.808,0.665,0.542,0.885,-0.911,-0.048,21272000.0,18040000.0,12580000.0,137.122,137.12,136.6,-0.005334632513696962,0
2021-08-19T04:00:00.000000+0000,134.667,136.64,134.556,136.104,18296000.0,135.763,136.489,138.095,2.084,1.862,1.92,2.808,-1.437,0.542,0.885,-0.911,14934000.0,21272000.0,18040000.0,136.442,136.722,136.467,0.002511856921047758,1
2021-08-20T04:00:00.000000+0000,136.273,137.795,135.661,137.619,15564000.0,136.104,135.763,136.489,2.135,2.084,1.862,1.92,-1.346,-1.437,0.542,0.885,18296000.0,14934000.0,21272000.0,136.273,136.541,136.409,0.011066108145602072,1
2021-08-23T04:00:00.000000+0000,138.177,141.337,137.928,140.266,21090000.0,137.619,136.104,135.763,3.409,2.135,2.084,1.862,-2.089,-1.346,-1.437,0.542,15564000.0,18296000.0,14934000.0,136.946,136.857,136.602,0.019050017118688457,1
2021-08-24T04:00:00.000000+0000,140.707,142.162,140.518,141.557,15126000.0,140.266,137.619,136.104,1.644,3.409,2.135,2.084,-0.85,-2.089,-1.346,-1.437,21090000.0,15564000.0,18296000.0,138.606,137.855,137.185,0.009164017817839853,1
2021-08-25T04:00:00.000000+0000,142.039,142.466,141.598,142.105,12838000.0,141.557,140.266,137.619,0.868,1.644,3.409,2.135,-0.067,-0.85,-2.089,-1.346,15126000.0,21090000.0,15564000.0,140.082,138.94,137.88,0.0038655039478213394,1
2021-08-26T04:00:00.000000+0000,141.776,142.289,141.252,141.283,14922000.0,142.105,141.557,140.266,1.037,0.868,1.644,3.409,0.493,-0.067,-0.85,-2.089,12838000.0,15126000.0,21090000.0,141.093,139.867,138.553,-0.005801929667441398,0
2021-08-27T04:00:00.000000+0000,141.273,144.154,141.181,143.696,24562000.0,141.283,142.105,141.557,2.973,1.037,0.868,1.644,-2.424,0.493,-0.067,-0.85,14922000.0,12838000.0,15126000.0,141.188,140.282,138.987,0.016935984528351874,1
2021-08-30T04:00:00.000000+0000,143.849,145.624,143.746,144.61,16916000.0,143.696,141.283,142.105,1.878,2.973,1.037,0.868,-0.76,-2.424,0.493,-0.067,24562000.0,14922000.0,12838000.0,142.442,141.282,139.736,0.006337335926468178,1
2021-08-31T04:00:00.000000+0000,145.022,145.249,144.143,144.602,26756000.0,144.61,143.696,141.283,1.105,1.878,2.973,1.037,0.42,-0.76,-2.424,0.493,16916000.0,24562000.0,14922000.0,143.526,142.257,140.512,-0.000051282532895658246,0
2021-09-01T04:00:00.000000+0000,144.789,145.953,144.754,144.98,15824000.0,144.602,144.61,143.696,1.199,1.105,1.878,2.973,-0.191,0.42,-0.76,-2.424,26756000.0,16916000.0,24562000.0,144.064,142.944,141.163,0.002608904419007533,1
2021-09-02T04:00:00.000000+0000,145.087,145.46,143.255,143.367,21844000.0,144.98,144.602,144.61,2.205,1.199,1.105,1.878,1.72,-0.191,0.42,-0.76,15824000.0,26756000.0,16916000.0,144.522,143.54,141.77,-0.011190927916115772,0
2021-09-03T04:00:00.000000+0000,143.294,144.518,142.657,143.92,19104000.0,143.367,144.98,144.602,1.861,2.205,1.199,1.105,-0.625,1.72,-0.191,0.42,21844000.0,15824000.0,26756000.0,143.945,143.489,142.024,0.003847867010684144,1
2021-09-07T04:00:00.000000+0000,143.894,144.962,143.687,144.659,15170000.0,143.92,143.367,144.98,1.275,1.861,2.205,1.199,-0.765,-0.625,1.72,-0.191,19104000.0,21844000.0,15824000.0,143.932,143.615,142.326,0.005125989608932037,1
2021-09-08T04:00:00.000000+0000,144.534,144.691,143.348,144.027,15486000.0,144.659,143.92,143.367,1.343,1.275,1.861,2.205,0.507,-0.765,-0.625,1.72,15170000.0,19104000.0,21844000.0,144.296,143.921,142.697,-0.004376899229029544,0
2021-09-09T04:00:00.000000+0000,144.027,144.809,143.581,144.057,14798000.0,144.027,144.659,143.92,1.228,1.343,1.275,1.861,-0.03,0.507,-0.765,-0.625,15486000.0,15170000.0,19104000.0,144.161,143.952,142.909,0.00020709843462591614,1
2021-09-10T04:00:00.000000+0000,144.584,145.156,140.904,141.082,32896000.0,144.057,144.027,144.659,4.252,1.228,1.343,1.275,3.502,-0.03,0.507,-0.765,14798000.0,15486000.0,15170000.0,144.109,143.983,143.091,-0.020866380173742368,0
2021-09-13T04:00:00.000000+0000,142.355,143.339,141.442,142.617,20176000.0,141.082,144.057,144.027,1.897,4.252,1.228,1.343,-0.262,3.502,-0.03,0.507,32896000.0,14798000.0,15486000.0,142.596,143.133,142.772,0.010820466275406318,1
2021-09-14T04:00:00.000000+0000,143.309,143.872,142.061,142.559,18916000.0,142.617,141.082,144.057,1.811,1.897,4.252,1.228,0.751,-0.262,3.502,-0.03,20176000.0,32896000.0,14798000.0,142.607,142.982,142.747,-0.00041125164958548144,0
2021-09-15T04:00:00.000000+0000,142.91,144.721,141.415,144.348,20648000.0,142.559,142.617,141.082,3.306,1.811,1.897,4.252,-1.438,0.751,-0.262,3.502,18916000.0,20176000.0,32896000.0,142.583,142.858,142.717,0.012473575800994532,1
2021-09-16T04:00:00.000000+0000,144.263,144.342,142.569,143.52,20292000.0,144.348,142.559,142.617,1.773,3.306,1.811,1.897,0.743,-1.438,0.751,-0.262,20648000.0,18916000.0,20176000.0,143.465,143.295,142.977,-0.005749803246416377,0
2021-09-17T04:00:00.000000+0000,142.949,143.397,140.228,140.628,60040000.0,143.52,144.348,142.559,3.169,1.773,3.306,1.811,2.321,0.743,-1.438,0.751,20292000.0,20648000.0,18916000.0,143.493,143.361,143.063,-0.02036186706203453,0
2021-09-20T04:00:00.000000+0000,138.179,138.539,136.243,138.196,34918000.0,140.628,143.52,144.348,2.296,3.169,1.773,3.306,-0.017,2.321,0.743,-1.438,60040000.0,20292000.0,20648000.0,142.06,142.56,142.676,-0.017445459812149886,0
2021-09-21T04:00:00.000000+0000,139.289,139.98,138.085,138.821,18130000.0,138.196,140.628,143.52,1.895,2.296,3.169,1.773,0.468,-0.017,2.321,0.743,34918000.0,60040000.0,20292000.0,140.128,141.282,141.963,0.004517876400682698,1
2021-09-22T04:00:00.000000+0000,139.223,140.747,138.648,140.106,22068000.0,138.821,138.196,140.628,2.099,1.895,2.296,3.169,-0.883,0.468,-0.017,2.321,18130000.0,34918000.0,60040000.0,139.475,140.561,141.463,0.009209485279839042,1
2021-09-23T04:00:00.000000+0000,140.773,141.412,140.263,140.988,17272000.0,140.106,138.821,138.196,1.149,2.099,1.895,2.296,-0.216,-0.883,0.468,-0.017,22068000.0,18130000.0,34918000.0,139.79,140.428,141.247,0.006280953112030479,1
2021-09-24T04:00:00.000000+0000,140.113,142.059,140.018,141.79,14950000.0,140.988,140.106,138.821,2.041,1.149,2.099,1.895,-1.677,-0.216,-0.883,0.468,17272000.0,22068000.0,18130000.0,140.389,140.592,141.206,0.00567025983332518,1
2021-09-27T04:00:00.000000+0000,140.749,141.658,139.67,140.665,18844000.0,141.79,140.988,140.106,1.988,2.041,1.149,2.099,0.084,-1.677,-0.216,-0.883,14950000.0,17272000.0,22068000.0,141.09,140.943,141.299,-0.007968072364971482,0
2021-09-28T04:00:00.000000+0000,138.267,138.782,134.898,135.379,42190000.0,140.665,141.79,140.988,3.883,1.988,2.041,1.149,2.887,0.084,-1.677,-0.216,18844000.0,14950000.0,17272000.0,140.877,140.861,141.198,-0.038299883691721076,0
2021-09-29T04:00:00.000000+0000,136.3,136.587,133.457,133.726,26338000.0,135.379,140.665,141.79,3.13,3.883,1.988,2.041,2.573,2.887,0.084,-1.677,42190000.0,18844000.0,14950000.0,138.128,139.256,140.272,-0.012286549983148884,0
2021-09-30T04:00:00.000000+0000,133.531,134.789,132.214,132.478,35294000.0,133.726,135.379,140.665,2.575,3.13,3.883,1.988,1.053,2.573,2.887,0.084,26338000.0,42190000.0,18844000.0,135.927,137.636,139.231,-0.00937714261596584,0
2021-10-01T04:00:00.000000+0000,132.765,136.261,132.589,135.656,28388000.0,132.478,133.726,135.379,3.672,2.575,3.13,3.883,-2.891,1.053,2.573,2.887,35294000.0,26338000.0,42190000.0,134.203,136.125,138.156,0.023706640003543788,1
2021-10-04T04:00:00.000000+0000,134.898,134.898,130.391,132.975,31530000.0,135.656,132.478,133.726,4.507,3.672,2.575,3.13,1.923,-2.891,1.053,2.573,28388000.0,35294000.0,26338000.0,134.929,135.988,137.759,-0.019965466337751703,0
2021-10-05T04:00:00.000000+0000,133.208,136.55,133.208,135.372,24126000.0,132.975,135.656,132.478,3.342,4.507,3.672,2.575,-2.164,1.923,-2.891,1.053,31530000.0,28388000.0,35294000.0,133.952,135.105,136.997,0.01787123393122691,1
2021-10-06T04:00:00.000000+0000,133.83,137.037,133.692,136.542,19764000.0,135.372,132.975,135.656,3.346,3.342,4.507,3.672,-2.712,-2.164,1.923,-2.891,24126000.0,31530000.0,28388000.0,134.662,135.184,136.739,0.00860590345089825,1
2021-10-07T04:00:00.000000+0000,138.042,139.326,137.744,138.363,18250000.0,136.542,135.372,132.975,1.582,3.346,3.342,4.507,-0.321,-2.712,-2.164,1.923,19764000.0,24126000.0,31530000.0,135.602,135.582,136.708,0.013245938429159651,1
2021-10-08T04:00:00.000000+0000,139.079,139.488,138.605,139.228,18924000.0,138.363,136.542,135.372,0.882,1.582,3.346,3.342,-0.149,-0.321,-2.712,-2.164,18250000.0,19764000.0,24126000.0,136.983,136.396,136.971,0.00623476918176849,1
2021-10-11T04:00:00.000000+0000,138.974,139.932,137.986,138.027,16584000.0,139.228,138.363,136.542,1.946,0.882,1.582,3.346,0.947,-0.149,-0.321,-2.712,18924000.0,18250000.0,19764000.0,138.106,137.226,137.33,-0.008666106123543122,0
2021-10-12T04:00:00.000000+0000,138.812,138.87,135.445,135.905,22536000.0,138.027,139.228,138.363,3.425,1.946,0.882,1.582,2.907,0.947,-0.149,-0.321,16584000.0,18924000.0,18250000.0,138.066,137.46,137.441,-0.015492371651981881,0
2021-10-13T04:00:00.000000+0000,136.936,137.731,136.167,137.085,16380000.0,135.905,138.027,139.228,1.564,3.425,1.946,0.882,-0.149,2.907,0.947,-0.149,22536000.0,16584000.0,18924000.0,136.986,137.005,137.197,0.00864488482912118,1
2021-10-14T04:00:00.000000+0000,139.125,140.814,138.516,140.576,21426000.0,137.085,135.905,138.027,2.299,1.564,3.425,1.946,-1.451,-0.149,2.907,0.947,16380000.0,22536000.0,16584000.0,137.035,137.028,137.179,0.025149007769573652,1
2021-10-15T04:00:00.000000+0000,141.36,141.36,140.231,140.838,21250000.0,140.576,137.085,135.905,1.129,2.299,1.564,3.425,0.522,-1.451,-0.149,2.907,21426000.0,16380000.0,22536000.0,138.806,138.068,137.719,0.0018580734351428812,1
2021-10-18T04:00:00.000000+0000,140.379,142.154,140.379,142.116,16564000.0,140.838,140.576,137.085,1.775,1.129,2.299,1.564,-1.737,0.522,-1.451,-0.149,21250000.0,21426000.0,16380000.0,139.822,138.879,138.216,0.009032589319228016,1
2021-10-19T04:00:00.000000+0000,142.445,143.255,142.25,142.972,15316000.0,142.116,140.838,140.576,1.005,1.775,1.129,2.299,-0.527,-1.737,0.522,-1.451,16564000.0,21250000.0,21426000.0,140.969,139.827,138.836,0.006008093638936253,1
2021-10-20T04:00:00.000000+0000,143.37,143.395,141.073,141.573,17940000.0,142.972,142.116,140.838,2.322,1.005,1.775,1.129,1.797,-0.527,-1.737,0.522,15316000.0,16564000.0,21250000.0,141.97,140.748,139.494,-0.009831170280426767,0
2021-10-21T04:00:00.000000+0000,141.352,142.005,140.8,141.937,14850000.0,141.573,142.972,142.116,1.205,2.322,1.005,1.775,-0.585,1.797,-0.527,-1.737,17940000.0,15316000.0,16564000.0,141.772,140.99,139.825,0.002563277471151418,1
2021-10-22T04:00:00.000000+0000,139.522,140.722,136.36,137.806,30182000.0,141.937,141.573,142.972,4.362,1.205,2.322,1.005,1.716,-0.585,1.797,-0.527,14850000.0,17940000.0,15316000.0,141.854,141.267,140.161,-0.029536081508594842,0
2021-10-25T04:00:00.000000+0000,137.99,138.383,135.94,137.953,21082000.0,137.806,141.937,141.573,2.443,4.362,1.205,2.322,0.037,1.716,-0.585,1.797,30182000.0,14850000.0,17940000.0,139.83,140.253,139.786,0.0010670573803770876,1
2021-10-26T04:00:00.000000+0000,139.775,140.007,138.184,138.847,28258000.0,137.953,137.806,141.937,1.823,2.443,4.362,1.205,0.928,0.037,1.716,-0.585,21082000.0,30182000.0,14850000.0,138.892,139.58,139.495,0.006457122663021006,1
2021-10-27T04:00:00.000000+0000,139.076,148.237,139.076,145.562,51850000.0,138.847,137.953,137.806,9.161,1.823,2.443,4.362,-6.486,0.928,0.037,1.716,28258000.0,21082000.0,30182000.0,138.869,139.365,139.392,0.04723368486673269,1
2021-10-28T04:00:00.000000+0000,146.429,146.553,143.908,145.266,32418000.0,145.562,138.847,137.953,2.645,9.161,1.823,2.443,1.163,-6.486,0.928,0.037,51850000.0,28258000.0,21082000.0,142.216,141.18,140.373,-0.002040537782930013,0
2021-10-29T04:00:00.000000+0000,144.66,147.735,144.309,147.394,28954000.0,145.266,145.562,138.847,3.426,2.645,9.161,1.823,-2.734,1.163,-6.486,0.928,32418000.0,51850000.0,28258000.0,143.741,142.377,141.152,0.014548511072082845,1
2021-11-01T04:00:00.000000+0000,147.289,147.523,142.731,142.924,32272000.0,147.394,145.266,145.562,4.792,3.426,2.645,9.161,4.365,-2.734,1.163,-6.486,28954000.0,32418000.0,51850000.0,145.567,143.846,142.145,-0.03079565053933333,0
2021-11-02T04:00:00.000000+0000,143.954,146.052,143.786,145.001,21150000.0,142.924,147.394,145.266,2.266,4.792,3.426,2.645,-1.047,4.365,-2.734,1.163,32272000.0,28954000.0,32418000.0,144.246,143.576,142.269,0.014425230825454188,1
2021-11-03T04:00:00.000000+0000,145.411,146.042,144.196,145.923,17886000.0,145.001,142.924,147.394,1.846,2.266,4.792,3.426,-0.512,-1.047,4.365,-2.734,21150000.0,32272000.0,28954000.0,144.624,143.994,142.704,0.0063350758415737585,1
2021-11-04T04:00:00.000000+0000,146.33,149.064,145.769,147.804,24700000.0,145.923,145.001,142.924,3.295,1.846,2.266,4.792,-1.474,-0.512,-1.047,4.365,17886000.0,21150000.0,32272000.0,145.273,144.559,143.216,0.01281357313900046,1
2021-11-05T04:00:00.000000+0000,148.471,149.681,147.774,148.359,20408000.0,147.804,145.923,145.001,1.907,3.295,1.846,2.266,0.112,-1.474,-0.512,-1.047,24700000.0,17886000.0,21150000.0,146.539,145.509,143.946,0.0037459261319492585,1
2021-11-08T05:00:00.000000+0000,149.114,150.142,148.239,148.469,18388000.0,148.359,147.804,145.923,1.903,1.907,3.295,1.846,0.645,0.112,-1.474,-0.512,20408000.0,24700000.0,17886000.0,147.449,146.344,144.648,0.0007400429455709218,1
2021-11-09T05:00:00.000000+0000,148.861,149.49,146.635,148.367,16876000.0,148.469,148.359,147.804,2.855,1.903,1.907,3.295,0.495,0.645,0.112,-1.474,18388000.0,20408000.0,24700000.0,147.959,146.966,145.256,-0.0006897503873728577,0
2021-11-10T05:00:00.000000+0000,147.135,147.821,144.466,145.76,22708000.0,148.367,148.469,148.359,3.355,2.855,1.903,1.907,1.376,0.495,0.645,0.112,16876000.0,18388000.0,20408000.0,148.163,147.376,145.751,-0.017727617496542517,0
2021-11-11T05:00:00.000000+0000,146.238,147.625,145.828,145.881,12464000.0,145.76,148.367,148.469,1.797,3.355,2.855,1.903,0.357,1.376,0.495,0.645,22708000.0,16876000.0,18388000.0,146.961,146.903,145.752,0.0008316875510925641,1
